latitude,longitude,Slope
37.75,127.935,0.102230005
37.75,127.945,0.058375664
37.75,127.955,0.040172741
37.75,127.965,0.013603657
37.75,127.975,0.104471587
37.75,127.985,0.236844614
37.75,127.995,0.212039292
37.75,128.005,0.173452735
37.75,128.015,0.1072997
37.75,128.025,0.14172475
37.75,128.035,0.109948292
37.75,128.045,0.117206879
37.75,128.055,0.010681198
37.75,128.065,0.101527683
37.75,128.075,0.141022861
37.75,128.085,0.06866587
37.75,128.095,0.13802892
37.75,128.105,0.051882882
37.75,128.115,0.105615713
37.75,128.125,0.074125566
37.75,128.135,0.066047356
37.75,128.145,0.064819343
37.75,128.155,0.096638784
37.75,128.165,0.023748115
37.75,128.175,0.040009089
37.75,128.185,0.234934241
37.75,128.195,0.224919781
37.75,128.205,0.231069073
37.75,128.215,0.166115716
37.75,128.225,0.250406474
37.75,128.235,0.303001285
37.75,128.245,0.32158345
37.75,128.255,0.191780239
37.75,128.265,0.301541656
37.75,128.275,0.206333205
37.75,128.285,0.229397312
37.75,128.295,0.233481541
37.75,128.305,0.033018641
37.75,128.315,0.13331154
37.75,128.325,0.1014577
37.75,128.335,0.134510383
37.75,128.345,0.092190668
37.75,128.355,0.127034485
37.75,128.365,0.040182762
37.75,128.375,0.091614626
37.75,128.385,0.121307395
37.75,128.395,0.137673795
37.75,128.405,0.141547382
37.75,128.415,0.017747685
37.75,128.425,0.184355617
37.75,128.435,0.218556061
37.75,128.445,0.276582479
37.75,128.455,0.148342162
37.75,128.465,0.237846553
37.75,128.475,0.262786061
37.75,128.485,0.139474928
37.75,128.495,0.159550309
37.75,128.505,0.125322402
37.75,128.515,0.16366154
37.75,128.525,0.131815955
37.75,128.535,0.173861682
37.75,128.545,0.226707026
37.75,128.555,0.040117636
37.75,128.565,0.206447899
37.75,128.575,0.10674689
37.75,128.585,0.24295868
37.75,128.595,0.226859525
37.75,128.605,0.120555982
37.75,128.615,0.172194406
37.75,128.625,0.180340365
37.75,128.635,0.21204102
37.75,128.645,0.162570834
37.75,128.655,0.118440129
37.75,128.665,0.180705026
37.75,128.675,0.058826141
37.75,128.685,0.072329737
37.75,128.695,0.15885286
37.75,128.705,0.038796861
37.75,128.715,0.100374892
37.75,128.725,0.245722428
37.75,128.735,0.16842708
37.75,128.745,0.206136242
37.75,128.755,0.188234717
37.75,128.765,0.172778875
37.75,128.775,0.152782038
37.75,128.785,0.15265283
37.75,128.795,0.052836504
37.75,128.805,0.100274414
37.75,128.815,0.171689555
37.75,128.825,0.117544137
37.75,128.835,0.137785912
37.75,128.845,0.047815271
37.75,128.855,0.074806429
37.75,128.865,0.027729731
37.75,128.875,0.044093147
37.75,128.885,0.035486359
37.75,128.895,0.003109041
37.75,128.905,0.017756779
37.75,128.915,0.025077853
37.75,128.925,0.015699333
37.75,128.935,0.010358679
37.75,128.945,0.000690979
37.75,128.955,0.002509426
37.75,128.965,0.010482484
37.75,128.975,0.009670876
37.75,128.985,0
37.76,124.725,0
37.76,124.735,0.03093726
37.76,125.215,0
37.76,125.225,0
37.76,125.235,0
37.76,125.245,0
37.76,125.285,0
37.76,125.295,0
37.76,125.305,0
37.76,125.315,0.108931072
37.76,125.325,0.058441423
37.76,125.335,0.035169847
37.76,125.345,0
37.76,125.355,3.24E-05
37.76,125.365,0.055667486
37.76,125.375,0.012109375
37.76,125.385,0.008855623
37.76,125.395,0.036079165
37.76,125.405,0.04930466
37.76,125.415,0.077984869
37.76,125.425,0.044899959
37.76,125.435,0.012086323
37.76,125.445,0.054392118
37.76,125.455,0.124019057
37.76,125.465,0.052000757
37.76,125.475,0.046012662
37.76,125.485,0.042269338
37.76,125.965,0.015481651
37.76,126.085,0.005140427
37.76,126.095,0.001424678
37.76,126.105,0.000902856
37.76,126.115,0.00088535
37.76,126.125,0.000695827
37.76,126.135,0.016979394
37.76,126.145,0.019382438
37.76,126.155,0.003051371
37.76,126.215,0.002358008
37.76,126.225,0.004936701
37.76,126.235,0.033148933
37.76,126.245,0.013188547
37.76,126.315,0
37.76,126.325,0
37.76,126.355,0.017849764
37.76,126.365,0.003909097
37.76,126.375,0.006514658
37.76,126.385,0.002080827
37.76,126.395,0.001042684
37.76,126.405,0.00459012
37.76,126.415,0.024341274
37.76,126.425,0.05318832
37.76,126.435,0.102291591
37.76,126.445,0.132006317
37.76,126.455,0.075629242
37.76,126.465,0.032859024
37.76,126.475,0.031793416
37.76,126.485,0.067942396
37.76,126.495,0.040630795
37.76,126.505,0.052492127
37.76,126.515,0.002302472
37.76,126.525,0.003050941
37.76,126.535,0.127255559
37.76,126.545,0.100891724
37.76,126.555,0.00730948
37.76,126.565,0.003050807
37.76,126.575,0.002558787
37.76,126.585,0.002626082
37.76,126.595,0.010052208
37.76,126.605,0.003081516
37.76,126.615,0.009215707
37.76,126.625,0.027879262
37.76,126.635,0.053971805
37.76,126.645,0.010237502
37.76,126.655,0.004712868
37.76,126.665,0.002175422
37.76,126.675,0.004135042
37.76,126.685,0.007848806
37.76,126.695,0.003038743
37.76,126.705,0.003354473
37.76,126.715,0.004626099
37.76,126.725,0.002954287
37.76,126.735,0.018668942
37.76,126.745,0.010578841
37.76,126.755,0.003074102
37.76,126.765,0.005982007
37.76,126.775,0.016064633
37.76,126.785,0.039085284
37.76,126.795,0.010965526
37.76,126.805,0.013855169
37.76,126.815,0.003460563
37.76,126.825,0.045227356
37.76,126.835,0.027337106
37.76,126.845,0.033326473
37.76,126.855,0.095890082
37.76,126.865,0.011389945
37.76,126.875,0.036990512
37.76,126.885,0.234461799
37.76,126.895,0.195987687
37.76,126.905,0.015911585
37.76,126.915,0.188538
37.76,126.925,0.203425452
37.76,126.935,0.243968353
37.76,126.945,0.159278721
37.76,126.955,0.14898172
37.76,126.965,0.082939282
37.76,126.975,0.157515824
37.76,126.985,0.071325824
37.76,126.995,0.045314752
37.76,127.005,0.18755734
37.76,127.015,0.121129408
37.76,127.025,0.01867768
37.76,127.035,0.012291441
37.76,127.045,0.066512376
37.76,127.055,0.083726853
37.76,127.065,0.153522894
37.76,127.075,0.050055061
37.76,127.085,0.059925031
37.76,127.095,0.062098667
37.76,127.105,0.129430562
37.76,127.115,0.052599598
37.76,127.125,0.121768229
37.76,127.135,0.032003019
37.76,127.145,0.117286913
37.76,127.155,0.160072267
37.76,127.165,0.118844956
37.76,127.175,0.155426413
37.76,127.185,0.066131651
37.76,127.195,0.117954195
37.76,127.205,0.063398577
37.76,127.215,0.091706149
37.76,127.225,0.037724335
37.76,127.235,0.081008509
37.76,127.245,0.091724701
37.76,127.255,0.262550622
37.76,127.265,0.128800139
37.76,127.275,0.098499566
37.76,127.285,0.163459346
37.76,127.295,0.149840742
37.76,127.305,0.111834496
37.76,127.315,0.1606673
37.76,127.325,0.120952107
37.76,127.335,0.157042176
37.76,127.345,0.164716527
37.76,127.355,0.106137589
37.76,127.365,0.140170157
37.76,127.375,0.152548745
37.76,127.385,0.198536173
37.76,127.395,0.044427589
37.76,127.405,0.16649875
37.76,127.415,0.27492097
37.76,127.425,0.087748997
37.76,127.435,0.107121572
37.76,127.445,0.116523974
37.76,127.455,0.141922712
37.76,127.465,0.151759073
37.76,127.475,0.180872709
37.76,127.485,0.111361153
37.76,127.495,0.146170154
37.76,127.505,0.093389861
37.76,127.515,0.095263965
37.76,127.525,0.067043692
37.76,127.535,0.085232779
37.76,127.545,0.017226612
37.76,127.555,0.115459338
37.76,127.565,0.136616856
37.76,127.575,0.140662923
37.76,127.585,0.147845939
37.76,127.595,0.221648097
37.76,127.605,0.06019548
37.76,127.615,0.151177138
37.76,127.625,0.091222554
37.76,127.635,0.096085459
37.76,127.645,0.114723399
37.76,127.655,0.137426674
37.76,127.665,0.162448943
37.76,127.675,0.133037627
37.76,127.685,0.050893448
37.76,127.695,0.208344877
37.76,127.705,0.152791157
37.76,127.715,0.129373312
37.76,127.725,0.092271477
37.76,127.735,0.113417171
37.76,127.745,0.089662224
37.76,127.755,0.097573191
37.76,127.765,0.148545533
37.76,127.775,0.114114426
37.76,127.785,0.064727202
37.76,127.795,0.036002096
37.76,127.805,0.071790501
37.76,127.815,0.21212481
37.76,127.825,0.136044949
37.76,127.835,0.169626698
37.76,127.845,0.070990793
37.76,127.855,0.165076941
37.76,127.865,0.111206986
37.76,127.875,0.20604521
37.76,127.885,0.210300565
37.76,127.895,0.092907324
37.76,127.905,0.185931608
37.76,127.915,0.101409085
37.76,127.925,0.256022245
37.76,127.935,0.129076377
37.76,127.945,0.111695029
37.76,127.955,0.005206295
37.76,127.965,0.026708115
37.76,127.975,0.028038187
37.76,127.985,0.187938735
37.76,127.995,0.174860418
37.76,128.005,0.187966809
37.76,128.015,0.205143601
37.76,128.025,0.096883118
37.76,128.035,0.153637588
37.76,128.045,0.120862827
37.76,128.055,0.122057714
37.76,128.065,0.052917447
37.76,128.075,0.111077823
37.76,128.085,0.134203717
37.76,128.095,0.109409459
37.76,128.105,0.08024177
37.76,128.115,0.143355116
37.76,128.125,0.0343787
37.76,128.135,0.018815901
37.76,128.145,0.082103871
37.76,128.155,0.029354498
37.76,128.165,0.035876747
37.76,128.175,0.172062829
37.76,128.185,0.178746507
37.76,128.195,0.235276446
37.76,128.205,0.143629849
37.76,128.215,0.234917089
37.76,128.225,0.234812915
37.76,128.235,0.190674901
37.76,128.245,0.272977024
37.76,128.255,0.183615461
37.76,128.265,0.041509848
37.76,128.275,0.14971523
37.76,128.285,0.269656062
37.76,128.295,0.038888503
37.76,128.305,0.088979036
37.76,128.315,0.081844762
37.76,128.325,0.155426562
37.76,128.335,0.192086846
37.76,128.345,0.10731066
37.76,128.355,0.135968402
37.76,128.365,0.077855252
37.76,128.375,0.137376457
37.76,128.385,0.143318087
37.76,128.395,0.097590275
37.76,128.405,0.027258348
37.76,128.415,0.026261812
37.76,128.425,0.150037244
37.76,128.435,0.16318503
37.76,128.445,0.176733971
37.76,128.455,0.232272342
37.76,128.465,0.289022118
37.76,128.475,0.197033048
37.76,128.485,0.215945512
37.76,128.495,0.154649943
37.76,128.505,0.210837454
37.76,128.515,0.174958646
37.76,128.525,0.157539546
37.76,128.535,0.191548273
37.76,128.545,0.212398648
37.76,128.555,0.282942891
37.76,128.565,0.250207901
37.76,128.575,0.186676696
37.76,128.585,0.228980958
37.76,128.595,0.320685357
37.76,128.605,0.171061844
37.76,128.615,0.138702869
37.76,128.625,0.060211919
37.76,128.635,0.104888685
37.76,128.645,0.100551851
37.76,128.655,0.173145637
37.76,128.665,0.148792535
37.76,128.675,0.080692664
37.76,128.685,0.193078846
37.76,128.695,0.025256205
37.76,128.705,0.08759556
37.76,128.715,0.159601048
37.76,128.725,0.181448936
37.76,128.735,0.259529948
37.76,128.745,0.139661834
37.76,128.755,0.113438293
37.76,128.765,0.103586838
37.76,128.775,0.17915152
37.76,128.785,0.097322769
37.76,128.795,0.046677992
37.76,128.805,0.073724911
37.76,128.815,0.285775095
37.76,128.825,0.045836028
37.76,128.835,0.047343493
37.76,128.845,0.026666071
37.76,128.855,0.019545412
37.76,128.865,0.010194523
37.76,128.875,0.053896472
37.76,128.885,0.04882285
37.76,128.895,0.009243668
37.76,128.905,0.001917968
37.76,128.915,0.001017242
37.76,128.925,0.012603449
37.76,128.935,0.013837951
37.76,128.945,0.002005288
37.76,128.955,0.000657221
37.76,128.965,0.003576285
37.76,128.975,0
37.77,124.725,0
37.77,124.735,0.064232819
37.77,124.745,0.094133787
37.77,124.755,0.124652959
37.77,124.765,0.169629827
37.77,125.315,0
37.77,125.325,0
37.77,125.335,0.129760444
37.77,125.345,0
37.77,125.355,0.0188538
37.77,125.365,0.071997918
37.77,125.375,0.064573452
37.77,125.385,0.089524038
37.77,125.395,0.032222204
37.77,125.405,0.00339244
37.77,125.415,0.014582071
37.77,125.425,0
37.77,125.435,0.011723105
37.77,125.445,0.012837765
37.77,125.455,0.082399234
37.77,125.465,0.100635082
37.77,125.475,0.009325076
37.77,125.485,0.023087876
37.77,125.495,0.045323692
37.77,125.535,0.001994642
37.77,125.545,0
37.77,125.565,0.018363535
37.77,125.575,0.017077783
37.77,125.585,0.010249509
37.77,125.595,0.028790915
37.77,125.605,0.000809643
37.77,125.615,0.005315621
37.77,125.625,0
37.77,125.635,0
37.77,125.875,0.000893773
37.77,125.885,0.000189271
37.77,125.895,0.051690597
37.77,125.905,0.020390641
37.77,125.915,0.014814672
37.77,126.085,0.002164359
37.77,126.095,0.009293157
37.77,126.105,0.001288497
37.77,126.115,3.96E-05
37.77,126.125,0.001787788
37.77,126.135,0.01546124
37.77,126.145,0.006750612
37.77,126.155,0.018200999
37.77,126.205,0.003144217
37.77,126.215,0.004815903
37.77,126.225,0.079588585
37.77,126.235,0.018602621
37.77,126.245,0.040798631
37.77,126.255,0.064256355
37.77,126.265,0.001518729
37.77,126.275,0.002921598
37.77,126.285,0.004203287
37.77,126.295,0.015277889
37.77,126.305,0.025202172
37.77,126.355,0.053569898
37.77,126.365,0.146419361
37.77,126.375,0.19818826
37.77,126.385,0.11596778
37.77,126.395,0.002576217
37.77,126.405,0.002289551
37.77,126.415,0.007657903
37.77,126.425,0.001599266
37.77,126.435,0.019741775
37.77,126.445,0.022443209
37.77,126.455,0.016881261
37.77,126.465,0.00175249
37.77,126.475,0.006073476
37.77,126.485,0.004074302
37.77,126.495,0.037654337
37.77,126.505,0.029342659
37.77,126.515,0.007110308
37.77,126.525,0.003893208
37.77,126.535,0.055201456
37.77,126.545,0.006822437
37.77,126.555,0.012520455
37.77,126.565,0.003980604
37.77,126.575,0.01890024
37.77,126.585,0.012459264
37.77,126.595,0.017995916
37.77,126.605,0.002172265
37.77,126.615,0.001759672
37.77,126.625,0.003149194
37.77,126.635,0.010487336
37.77,126.645,0.026096828
37.77,126.655,0.00215573
37.77,126.665,0.002857667
37.77,126.675,0.03729371
37.77,126.685,0.126029402
37.77,126.695,0.011662646
37.77,126.705,0.039290771
37.77,126.715,0.018496638
37.77,126.725,0.004349804
37.77,126.735,0.020716403
37.77,126.745,0.007232509
37.77,126.755,0.011079314
37.77,126.765,0.004481006
37.77,126.775,0.049790483
37.77,126.785,0.023087626
37.77,126.795,0.009942075
37.77,126.805,0.018867249
37.77,126.815,0.023402004
37.77,126.825,0.028266143
37.77,126.835,0.022177463
37.77,126.845,0.021960992
37.77,126.855,0.136279523
37.77,126.865,0.164194092
37.77,126.875,0.215504467
37.77,126.885,0.065861613
37.77,126.895,0.007387253
37.77,126.905,0.057885811
37.77,126.915,0.149047837
37.77,126.925,0.064097025
37.77,126.935,0.189718947
37.77,126.945,0.198747978
37.77,126.955,0.187479228
37.77,126.965,0.226643562
37.77,126.975,0.167737141
37.77,126.985,0.203551978
37.77,126.995,0.070039436
37.77,127.005,0.104366302
37.77,127.015,0.08182884
37.77,127.025,0.040329818
37.77,127.035,0.023313733
37.77,127.045,0.001861116
37.77,127.055,0.037912842
37.77,127.065,0.042353287
37.77,127.075,0.217359945
37.77,127.085,0.180850208
37.77,127.095,0.028920691
37.77,127.105,0.023254445
37.77,127.115,0.059725989
37.77,127.125,0.127288386
37.77,127.135,0.080215842
37.77,127.145,0.161451623
37.77,127.155,0.11837291
37.77,127.165,0.034695536
37.77,127.175,0.117722601
37.77,127.185,0.166859373
37.77,127.195,0.068299636
37.77,127.205,0.176845759
37.77,127.215,0.196572632
37.77,127.225,0.118635222
37.77,127.235,0.057391256
37.77,127.245,0.081875503
37.77,127.255,0.21625258
37.77,127.265,0.146427572
37.77,127.275,0.141888559
37.77,127.285,0.158245847
37.77,127.295,0.199797004
37.77,127.305,0.151177719
37.77,127.315,0.320359498
37.77,127.325,0.185800493
37.77,127.335,0.092230327
37.77,127.345,0.130992502
37.77,127.355,0.09218087
37.77,127.365,0.01713587
37.77,127.375,0.016183633
37.77,127.385,0.244423315
37.77,127.395,0.11863403
37.77,127.405,0.126958162
37.77,127.415,0.048210897
37.77,127.425,0.169345796
37.77,127.435,0.189987391
37.77,127.445,0.146631405
37.77,127.455,0.021823885
37.77,127.465,0.238739341
37.77,127.475,0.196619034
37.77,127.485,0.213511139
37.77,127.495,0.22395964
37.77,127.505,0.120032094
37.77,127.515,0.140360251
37.77,127.525,0.167631015
37.77,127.535,0.120249614
37.77,127.545,0.051214304
37.77,127.555,0.070411652
37.77,127.565,0.171956524
37.77,127.575,0.23382546
37.77,127.585,0.137901127
37.77,127.595,0.179445818
37.77,127.605,0.20742251
37.77,127.615,0.12381088
37.77,127.625,0.172920525
37.77,127.635,0.114667326
37.77,127.645,0.126193985
37.77,127.655,0.056665324
37.77,127.665,0.060743701
37.77,127.675,0.027684484
37.77,127.685,0.188736111
37.77,127.695,0.035452157
37.77,127.705,0.161300883
37.77,127.715,0.060862541
37.77,127.725,0.074176982
37.77,127.735,0.140488476
37.77,127.745,0.172207907
37.77,127.755,0.048200827
37.77,127.765,0.060400959
37.77,127.775,0.158817604
37.77,127.785,0.103077486
37.77,127.795,0.188175544
37.77,127.805,0.162544325
37.77,127.815,0.12205217
37.77,127.825,0.211649477
37.77,127.835,0.349915653
37.77,127.845,0.226203382
37.77,127.855,0.009768225
37.77,127.865,0.148381218
37.77,127.875,0.080087945
37.77,127.885,0.224642828
37.77,127.895,0.121074684
37.77,127.905,0.199084967
37.77,127.915,0.201433659
37.77,127.925,0.113611497
37.77,127.935,0.149629101
37.77,127.945,0.199407667
37.77,127.955,0.182883531
37.77,127.965,0.032858413
37.77,127.975,0.018830787
37.77,127.985,0.213831991
37.77,127.995,0.142867357
37.77,128.005,0.144848809
37.77,128.015,0.164506972
37.77,128.025,0.100941278
37.77,128.035,0.051659442
37.77,128.045,0.119622439
37.77,128.055,0.160867631
37.77,128.065,0.121834315
37.77,128.075,0.210113987
37.77,128.085,0.096763231
37.77,128.095,0.201213658
37.77,128.105,0.037895583
37.77,128.115,0.095608667
37.77,128.125,0.115773141
37.77,128.135,0.127270177
37.77,128.145,0.086524144
37.77,128.155,0.085457325
37.77,128.165,0.177187622
37.77,128.175,0.141138569
37.77,128.185,0.086956888
37.77,128.195,0.234096751
37.77,128.205,0.196493953
37.77,128.215,0.175918281
37.77,128.225,0.230351985
37.77,128.235,0.264320761
37.77,128.245,0.186890274
37.77,128.255,0.173149586
37.77,128.265,0.088033132
37.77,128.275,0.052006546
37.77,128.285,0.077630475
37.77,128.295,0.15527083
37.77,128.305,0.219711661
37.77,128.315,0.255782187
37.77,128.325,0.265570223
37.77,128.335,0.133049205
37.77,128.345,0.185894966
37.77,128.355,0.147801831
37.77,128.365,0.166973665
37.77,128.375,0.103216715
37.77,128.385,0.101104595
37.77,128.395,0.18722187
37.77,128.405,0.219455183
37.77,128.415,0.22546494
37.77,128.425,0.139436051
37.77,128.435,0.170649439
37.77,128.445,0.109440178
37.77,128.455,0.189878955
37.77,128.465,0.228434756
37.77,128.475,0.121481553
37.77,128.485,0.209673673
37.77,128.495,0.157399908
37.77,128.505,0.321577042
37.77,128.515,0.195047453
37.77,128.525,0.257601112
37.77,128.535,0.163319603
37.77,128.545,0.297518641
37.77,128.555,0.117424056
37.77,128.565,0.198070601
37.77,128.575,0.222949281
37.77,128.585,0.18050535
37.77,128.595,0.305415541
37.77,128.605,0.184072196
37.77,128.615,0.095221013
37.77,128.625,0.096437514
37.77,128.635,0.19035998
37.77,128.645,0.121587999
37.77,128.655,0.087972984
37.77,128.665,0.12871471
37.77,128.675,0.169082165
37.77,128.685,0.097845376
37.77,128.695,0.056786515
37.77,128.705,0.096849754
37.77,128.715,0.200574964
37.77,128.725,0.200364992
37.77,128.735,0.126299739
37.77,128.745,0.129547402
37.77,128.755,0.204046935
37.77,128.765,0.273882359
37.77,128.775,0.20219025
37.77,128.785,0.180767134
37.77,128.795,0.125686601
37.77,128.805,0.043123521
37.77,128.815,0.059869561
37.77,128.825,0.079164326
37.77,128.835,0.028312718
37.77,128.845,0.027765088
37.77,128.855,0.063765094
37.77,128.865,0.059570704
37.77,128.875,0.023466459
37.77,128.885,0.070586115
37.77,128.895,0.025481327
37.77,128.905,0.021434134
37.77,128.915,0.001255775
37.77,128.925,0.004494053
37.77,128.935,0.004799296
37.77,128.945,0.00078144
37.77,128.955,0.007592779
37.78,124.735,0
37.78,124.745,0
37.78,124.755,0
37.78,124.765,0.041751076
37.78,124.775,0
37.78,125.145,0.068167605
37.78,125.335,0.000367825
37.78,125.345,0
37.78,125.355,0
37.78,125.365,0
37.78,125.375,0.002895867
37.78,125.385,0.010567171
37.78,125.395,0.078928292
37.78,125.405,0.052354183
37.78,125.415,0.041812118
37.78,125.425,0
37.78,125.435,0
37.78,125.445,0.004129206
37.78,125.455,0.019470491
37.78,125.465,0.033564895
37.78,125.475,0.035737943
37.78,125.485,0.015947174
37.78,125.495,0.036600213
37.78,125.515,0.069628432
37.78,125.525,0.041001454
37.78,125.535,0.004098894
37.78,125.545,0
37.78,125.565,0
37.78,125.575,0
37.78,125.585,0.063253723
37.78,125.595,0.050086249
37.78,125.605,0.005638395
37.78,125.615,0
37.78,125.885,0.02303236
37.78,125.895,0.005664045
37.78,125.905,0.006936352
37.78,125.915,0.031332787
37.78,126.095,0.006527273
37.78,126.105,0.003342755
37.78,126.115,0.001801618
37.78,126.125,6.76E-05
37.78,126.135,0.003204728
37.78,126.145,0.001350824
37.78,126.155,0.012668887
37.78,126.165,0.024481149
37.78,126.205,0.001311086
37.78,126.215,0.005591639
37.78,126.225,0.028176595
37.78,126.235,0.000508555
37.78,126.245,0.000169132
37.78,126.255,0.001136162
37.78,126.265,0.00223281
37.78,126.275,0.001533181
37.78,126.285,0.030503565
37.78,126.295,0.116674252
37.78,126.305,0.182171151
37.78,126.315,0.067522593
37.78,126.355,0.040520906
37.78,126.365,0.144643545
37.78,126.375,0.15463981
37.78,126.385,0.033568207
37.78,126.395,0.089351803
37.78,126.405,0.02834997
37.78,126.415,0.169029906
37.78,126.425,0.051215649
37.78,126.435,0.012078817
37.78,126.445,0.046128731
37.78,126.455,0.028167548
37.78,126.465,0.022968264
37.78,126.475,0.005788692
37.78,126.485,0.001443911
37.78,126.495,0.012512448
37.78,126.505,0.045183644
37.78,126.515,0.003873812
37.78,126.535,0.017772734
37.78,126.545,0.001152795
37.78,126.555,0.002538307
37.78,126.565,0.026350725
37.78,126.575,0.055716209
37.78,126.585,0.034759093
37.78,126.595,0.101900078
37.78,126.605,0.034411494
37.78,126.615,0.001436436
37.78,126.625,0.002172487
37.78,126.635,0.002855071
37.78,126.645,0.004193914
37.78,126.655,0.002119517
37.78,126.665,0.002586003
37.78,126.675,0.02740375
37.78,126.685,0.051324278
37.78,126.695,0.087017782
37.78,126.705,0.029768353
37.78,126.715,0.017612325
37.78,126.725,0.03186148
37.78,126.735,0.040111337
37.78,126.745,0.018452818
37.78,126.755,0.033998575
37.78,126.765,0.011058089
37.78,126.775,0.057804812
37.78,126.785,0.015637565
37.78,126.795,0.011385207
37.78,126.805,0.041612007
37.78,126.815,0.016008902
37.78,126.825,0.020416658
37.78,126.835,0.025478574
37.78,126.845,0.122216903
37.78,126.855,0.025309682
37.78,126.865,0.079315431
37.78,126.875,0.076257534
37.78,126.885,0.082679689
37.78,126.895,0.116635352
37.78,126.905,0.057645351
37.78,126.915,0.086090192
37.78,126.925,0.096335687
37.78,126.935,0.160499036
37.78,126.945,0.148474008
37.78,126.955,0.060714956
37.78,126.965,0.08049082
37.78,126.975,0.10689082
37.78,126.985,0.04911159
37.78,126.995,0.133523807
37.78,127.005,0.139460132
37.78,127.015,0.01499849
37.78,127.025,0.049899474
37.78,127.035,0.022547435
37.78,127.045,0.019963348
37.78,127.055,0.077526599
37.78,127.065,0.063773505
37.78,127.075,0.050900474
37.78,127.085,0.018095756
37.78,127.095,0.11201562
37.78,127.105,0.041608524
37.78,127.115,0.044015028
37.78,127.125,0.042129498
37.78,127.135,0.051129989
37.78,127.145,0.018902134
37.78,127.155,0.143737644
37.78,127.165,0.026815534
37.78,127.175,0.17842406
37.78,127.185,0.190646723
37.78,127.195,0.130410865
37.78,127.205,0.016877633
37.78,127.215,0.150566041
37.78,127.225,0.011060679
37.78,127.235,0.018512195
37.78,127.245,0.086858183
37.78,127.255,0.179321915
37.78,127.265,0.153410077
37.78,127.275,0.124940284
37.78,127.285,0.085508734
37.78,127.295,0.108815625
37.78,127.305,0.198289603
37.78,127.315,0.112617381
37.78,127.325,0.216601923
37.78,127.335,0.157559723
37.78,127.345,0.157791674
37.78,127.355,0.01681086
37.78,127.365,0.078219019
37.78,127.375,0.141215339
37.78,127.385,0.039745003
37.78,127.395,0.108957142
37.78,127.405,0.210932687
37.78,127.415,0.291535318
37.78,127.425,0.15787369
37.78,127.435,0.031408627
37.78,127.445,0.237834737
37.78,127.455,0.120341919
37.78,127.465,0.007263418
37.78,127.475,0.037241284
37.78,127.485,0.210862845
37.78,127.495,0.157542512
37.78,127.505,0.16908583
37.78,127.515,0.153510332
37.78,127.525,0.231377602
37.78,127.535,0.059141841
37.78,127.545,0.148132041
37.78,127.555,0.193256721
37.78,127.565,0.120815843
37.78,127.575,0.217920765
37.78,127.585,0.0216778
37.78,127.595,0.215876356
37.78,127.605,0.205255508
37.78,127.615,0.195721343
37.78,127.625,0.189897239
37.78,127.635,0.00952976
37.78,127.645,0.116725057
37.78,127.655,0.029185332
37.78,127.665,0.049922351
37.78,127.675,0.105548829
37.78,127.685,0.114173196
37.78,127.695,0.183169559
37.78,127.705,0.039379548
37.78,127.715,0.030360078
37.78,127.725,0.139938846
37.78,127.735,0.14227432
37.78,127.745,0.11664135
37.78,127.755,0.050469723
37.78,127.765,0.020902
37.78,127.775,0.166937873
37.78,127.785,0.069814488
37.78,127.795,0.197347507
37.78,127.805,0.140138477
37.78,127.815,0.180171296
37.78,127.825,0.199433878
37.78,127.835,0.212400109
37.78,127.845,0.130447194
37.78,127.855,0.29690975
37.78,127.865,0.08147873
37.78,127.875,0.201737285
37.78,127.885,0.032728959
37.78,127.895,0.100209981
37.78,127.905,0.222968057
37.78,127.915,0.132388502
37.78,127.925,0.02696486
37.78,127.935,0.212129414
37.78,127.945,0.207977757
37.78,127.955,0.137795731
37.78,127.965,0.131004632
37.78,127.975,0.205065101
37.78,127.985,0.070667997
37.78,127.995,0.099801809
37.78,128.005,0.210268795
37.78,128.015,0.204555735
37.78,128.025,0.183410183
37.78,128.035,0.120837823
37.78,128.045,0.045253631
37.78,128.055,0.087379523
37.78,128.065,0.102193773
37.78,128.075,0.054502722
37.78,128.085,0.1155468
37.78,128.095,0.119698554
37.78,128.105,0.042663679
37.78,128.115,0.093248107
37.78,128.125,0.071963385
37.78,128.135,0.057845939
37.78,128.145,0.048624486
37.78,128.155,0.043049764
37.78,128.165,0.089081295
37.78,128.175,0.080678232
37.78,128.185,0.077464081
37.78,128.195,0.049645282
37.78,128.205,0.09823285
37.78,128.215,0.063233934
37.78,128.225,0.084258556
37.78,128.235,0.245912597
37.78,128.245,0.118333004
37.78,128.255,0.125896797
37.78,128.265,0.217135683
37.78,128.275,0.189902529
37.78,128.285,0.122979075
37.78,128.295,0.173690513
37.78,128.305,0.191399172
37.78,128.315,0.086456567
37.78,128.325,0.084668465
37.78,128.335,0.179994971
37.78,128.345,0.122819185
37.78,128.355,0.169727176
37.78,128.365,0.284555435
37.78,128.375,0.244373113
37.78,128.385,0.232382089
37.78,128.395,0.140192285
37.78,128.405,0.178112119
37.78,128.415,0.173386618
37.78,128.425,0.170333087
37.78,128.435,0.07563886
37.78,128.445,0.208365321
37.78,128.455,0.14194943
37.78,128.465,0.213493332
37.78,128.475,0.121667124
37.78,128.485,0.214145958
37.78,128.495,0.195995346
37.78,128.505,0.313879371
37.78,128.515,0.074861221
37.78,128.525,0.229654729
37.78,128.535,0.177600667
37.78,128.545,0.245505691
37.78,128.555,0.216501638
37.78,128.565,0.212437958
